category,sub_category,title,url,content,published date,summary,news_code
ورزشی,فوتسال/فوتبال,هواداران سپاهان مراقب نیمکت تیمشان باشند,https://www.isna.ir/news/1404070100054/هواداران-سپاهان-مراقب-نیمکت-تیم-شان-باشند,"حسین چرخابی در گفتوگو با ایسنا با اشاره به نتایج غیرمنتظره سپاهان، تعویض سرمربی را «راهحلی نادرست و حاصل از جوسازی و فریب» دانست و اظهار کرد: در رقابت سپاهان و الحسین، روش و سیستم بازی الحسین، دقیقا یک کپی بینقص از بازی تیم گلگهر سیرجان بود. مشخصاً آنها آخرین بازی سپاهان را تماشا و بسیار خوب آنالیز کرده بودند و دقیقاً مثل همانها بازی کردند. به خوبی عمق و کنارههای زمین را پوشش داده و وقتی توپ در اختیار سپاهان بود، با پرس از جلو آنها را مهار میکردند اما همین الحسین هم نشان داد که روی توپهای بلند ضعف دارد و نمیدانم چرا سپاهان روی ارسالها برنامهای نداشت. باز هم نمیدانم چرا با وجود اینکه یک گل عقب بودند، اینقدر در حملات کمتعداد ظاهر میشدند.
وی مسائل روحی روانی را مساله اصلی سپاهان عنوان کرد و افزود: در فوتبال ما هر اتفاقی میافتد، همه میخواهند همه کاسه و کوزهها را بر سر مربی و کادر فنی بشکنند. فرقی هم ندارد چه تیمی باشد. من فکر میکنم مشکل اصلی سپاهان مسائل روحی و روانی و همچنین بیخیالی برخی از بازیکنان است. یعنی احساس میکنم تعدادی از بازیکنان سپاهان بدون دغدغه و بیخیال بازی میکنند، به گونهای که اگر میزان دوندگی بازیکنان الحسین را با دوندگی یاران سپاهان مقایسه کنیم، مشخص میشود که ما چقدر کم میدویم.
این کارشناس فوتبال با بیان اینکه عملکرد یک تیم باید بازی به بازی کارشناسی و آنالیز شود، افزود: سپاهان تغییرات وسیعی در این فصل داشت؛ از کادر فنی گرفته تا بازیکنان و در چنین تیمی نمیتوان انتظار داشت مربی که خود تازه به یک تیم پیوسته معجزه کند. من بازی سپاهان با الحسین را اینطور دیدم و علاوه بر مواردی که گفتم، فوتبال کند و سرعت نبخشیدن به بازی هم یکی دیگر از نقاط ضعف سپاهان بود اما همین سپاهان در بازی برابر پرسپولیس سپاهانی بود که باید باشد و و هواداران انتظار داشتند. اگرچه نتیجه آنطور که باید میشد نشد اما سپاهان در آن بازی بسیار خوب و جنگنده ظاهر شد.
چرخابی با تاکید بر اینکه باید به نویدکیا فرصت داد، تصریح کرد: وقتی در برابر پرسپولیس آن بازی را از سپاهان دیدیم، میتوان امیدوار بود که این سپاهان اوج بگیرد و تنها بحث زمان مطرح است. فکر میکنم هواداران حتما حوصله میکنند و به «محرم» زمان میدهند. از سوی دیگر فرض کنیم اصلا همین فردا محرم را از سپاهان کنار گذاشتند، آیا کسی میتواند تضمین بدهد کسی که جایگزین نویدکیا میشود میتواند سپاهان را دگرگون کند؟ ببینید چند مربی خارجی روی نیمکت سپاهان نشستند و نتوانستند کاری برای سپاهان انجام دهند.
وی به هواداران سپاهان هشدار داد که مراقب نیمکت تیمشان باشند و ادامه داد: من در سال ۸۷ جانشین فیرات شدم که از ۱۱ بازی تنها ۱۴ امتیاز کسب کرده بود. من ۴ بازی پشت سر هم برنده شدم اما در بازی پنجم در ورزشگاه فولادشهر مقابل یک تیم شمالی مساوی کردیم و از دقیقه ۶۰ به بعد شعار «چرخابی حیا کن سپاهان را رها کن» روی سکوها شروع شد. هواداران سپاهان باید هوشیار باشند و اجازه ندهند اتفاقی که برای من رخ داد برای محرم هم رخ بدهد. نویدکیا کم برای سپاهان زحمت نکشیده و بار قبلی هم که سرمربی سپاهان شد در سال اول ۶۵ امتیاز کسب کرد که کار سادهای نیست. آنها باید مراقب نیمکت تیمشان باشند تا مبادا برخی بخواهند با جوسازی سعی کنند خود یا گزینه خودشان را به نیمکت سپاهان نزدیک کنند.
انتهای پیام",۱ مهر ۱۴۰۴ / ۱۰:۳۳,پیشکسوت فوتبال اصفهان درباره وضعیت تیم سپاهان گفت: هواداران سپاهان باید حوصله بیشتری به خرج دهند و مراقب باشند عدهای با جوسازی و فریب، خود یا گزینه خودشان را به نیمکت سپاهان نزدیک کنند.,1.40407E+12
ورزشی,فوتسال/فوتبال,حسرت بزرگ فجر مقابل تراکتور در تبریز,https://www.isna.ir/news/1404070100145/حسرت-بزرگ-فجر-مقابل-تراکتور-در-تبریز,"تراکتور که با برتری پرگل برابر ایرالکو در هفته سوم لیگ برتر به فرم ایدهآل خود برگشته، پس از کسب یک امتیاز از اولین بازی در مرحله گروهی لیگ نخبگان آسیا برابر شباب الاهلی امارات، یکشنبهشب دراماتیکوار از سد سپاهان گذشت و برای نخستینبار در فصل جدید به صدر جدول بوسه زد.
آنها پنجشنبه از فجرسپاسی پذیرایی میکنند. تیمی که علیرغم حضورش بعد از چهار سال در لیگ برتر، عملکرد فراتر از انتظاری از خود به نمایش گذاشته. پیروز قربانی و شاگردانش در ابتدا پرسپولیس را در شهرقدس متوقف کردند. غلبه بر گلگهر و ذوبآهن و کسب یک امتیاز از بازی با خیبر، ولو کسر ۳ امتیاز به دلیل نقص مدارک صدور مجوز حرفهای، فجر را به یکی از آمادهترین تیمهای حالحاضر لیگ بیستوپنجم تبدیل کرده است.
دست برتر تراکتور
تراکتور و فجر در مجموع ۲۳ مرتبه در قالب تمام رقابتها به مصاف هم رفتهاند که هفت برد سهم قرمزپوشان و سه برد از آن فجریها بوده است. در رویاروییهای لیگ برتری سهم تراکتوریها سه برد از ۱۲ بازی بوده و فجریها یک مرتبه موفق به کسب پیروزی شدهاند.
طلسم ۲۳ ساله
جالب است بدانید، تیم فجرسپاسی تاکنون نتوانسته در یک دیدار لیگ برتری تراکتور را در تبریز مغلوب کند. تنها برد آنها برابر تراکتور در تبریز به ۱۹ فروردین ۱۳۸۱، چیزی حدود ۲۳ سال قبل بر میگردد. فجریها در مرحله یکچهارم نهایی جامحذفی با عبور از سد تراکتور، در نیمه نهایی حریف پیکان شدند و سپس با باخت برابر استقلال در فینال به نائب قهرمانی بسنده کردند.
حسرت چهار هزار روزه
آخرین برد طلاییها برابر تراکتور اما به ۱۳ سال یا به عبارتی ۴۷۴۳ روز قبل بر میگردد. تقابل تراکتور تحت فرمان تونی اولیویرا و فجرِ محمود یاوری در جریان هفته دهم دوازدهمین دوره لیگ برتر. جدالی که در نهایت با یگانه گل تماشایی بابک لطیفی در دقیقه ۵۹، تنها برد فجرسپاسی برابر قرمزپوشان در لیگ برتر را رقم زد.
به گزارش ایسنا، فجرِ این روزها آماده اما باید برابر مدافع عنوان قهرمانی، تنها مدعی که توانسته گلیماش را از آب بیرون بکشد و صدرنشین لیگ به دنبال پایان دادن به این دو رکورد منفی باشد و باید دید آیا پیروز قربانی و تیمش در این راه موفق خواهند بود یا نه؟
انتهای پیام",۱ مهر ۱۴۰۴ / ۰۹:۵۰,ایسنا/آذربایجان شرقی جالب است بدانید فجرسپاسی تا به حال نتوانسته در یک دیدار لیگ برتری تراکتور را در تبریز مغلوب کند.,1.40407E+12
ورزشی,فوتسال/فوتبال,حردانی مشکلی برای همراهی استقلال ندارد,https://www.isna.ir/news/1404070100069/حردانی-مشکلی-برای-همراهی-استقلال-ندارد,"به گزارش ایسنا، رامین رضاییان به دلیل اخراج در بازی با استقلال خوزستان در مصاف برابر پیکان محروم بود و از سوی کمیته انضباطی یک جلسه دیگر هم به محرومیت او اضافه شد تا صالح حردانی جانشین او شود.
حردانی در بازی برابر پیکان دچار مصدومیتی از ناحیه صورت شده بوده که وضعیت او رو به بهبودی است و مشکلی برای همراهی استقلال در دیدار برابر شمسآذر در هفته پنجم لیگ برتر ندارد.
انتهای پیام",۱ مهر ۱۴۰۴ / ۰۸:۵۲,صالح حردانی، مدافع استقلال که در بازی برابر پیکان از ناحیه صورت مصدوم شد، مشکلی برای همراهی این تیم در بازی برابر شمسآذر ندارد.,1.40407E+12
ورزشی,فوتسال/فوتبال,جلسه ساپینتو و مدیرعامل استقلال امروز برگزار میشود,https://www.isna.ir/news/1404070100004/جلسه-ساپینتو-و-مدیرعامل-استقلال-امروز-برگزار-می-شود,"به گزارش ایسنا، در ادامه جلسات مدیریتی باشگاه استقلال برای بررسی وضعیت تیم، امروز ریکاردو ساپینتو و علی تاجرنیا دیداری رسمی خواهند داشت. این جلسه قرار بود روز گذشته برگزار شود، اما به دلیل اطلاعرسانی دیرهنگام به ساپینتو، سرمربی پرتغالی موفق به حضور نشد.
هدف باشگاه استقلال از این نشست، بررسی شرایط فنی، انضباطی و مدیریتی تیم در هفتههای اخیر است و قرار نیست تصمیمی درباره تغییرات در کادر فنی اتخاذ شود. با توجه به حواشی اخیر و احضار چند بازیکن به کمیته انضباطی، این جلسه میتواند نقش مهمی در بازگرداندن آرامش به اردوی آبیها ایفا کند.
انتهای پیام",۱ مهر ۱۴۰۴ / ۰۰:۰۸,سرمربی استقلال، امروز با علی تاجرنیا، سرپرست مدیرعاملی باشگاه، جلسهای مهم برگزار خواهد کرد تا درباره مسائل جاری تیم گفتوگو کنند.,1.40407E+12
ورزشی,فوتسال/فوتبال,دوپینگ ۳ کشتیگیر مثبت شد/ اجرای محرومیت ۳ ساله,https://www.isna.ir/news/1404063119188/دوپینگ-۳-کشتی-گیر-مثبت-شد-اجرای-محرومیت-۳-ساله,"به گزارش ایسنا، تست دوپینگ ۳ کشتیگیر به نامهای مجید خردمند،  امیر حسام نادری و جاهد اسدی مثبت اعلام شد و هر کدام به مدت ۳ سال با حکم محرومیت از تمام فعالیتهای ورزشی روبرو شدند.
مجید خردمند به دلیل مصرف نورآندروسترون، امیر حسام نادری به دلیل مصرف متاندینون و جاهد اسدی به دلیل مصرف استانوزولول هر کدام به مدت ۳ سال از تاریخ ۱۸ فروردین سال ۱۴۰۴ تا ۱۷ فروردین ۱۴۰۷ از تمام فعالیتهای ورزشی محروم شدند.
انتهای پیام",۳۱ شهریور ۱۴۰۴ / ۱۸:۵۵,دوپینگ ۳ کشتیگیر مثبت و هرکدام به مدت ۳ سال از تمام فعالیتهای ورزشی محروم شدند.,1.40406E+12
ورزشی,فوتسال/فوتبال,تراکتور رضایت داد/ داربی مسیها در بنیان دیزل برگزار میشود,https://www.isna.ir/news/1404063119153/تراکتور-رضایت-داد-داربی-مسی-ها-در-بنیان-دیزل-برگزار-می-شود,"باشگاه مس سونگون ورزقان که در فصل جاری با مشکل میزبانی در بازیهای خانگی خود مواجه شده است این هفته بعد از رایزنی سران باشگاه مس سونگون و تراکتور در ورزشگاه شهید سردار سلیمانی تبریز از مس کرمان میزبانی خواهد کرد.
نقی نصیری، مدیرعامل باشگاه مس سونگون در گفتوگوی کوتاه با ایسنا این خبر را تائید کرد.
بر این اساس مس سونگون ورزقان و مس کرمان در چارچوب هفته پنجم لیگ دسته یک فوتبال از ساعت ۱۶:۳۰ فردا سهشنبه یک مهر در ورزشگاه شهید سردار سلیمانی تبریز (بنیاندیزل) به مصاف هم خواهند رفت.
انتهای پیام",۳۱ شهریور ۱۴۰۴ / ۱۶:۵۹,ایسنا/آذربایجان شرقی مدیرعامل باشگاه مس سونگون ورزقان از برگزاری دیدار این تیم برابر مس کرمان در ورزشگاه شهید سردار سلیمانی تبریز خبر داد.,1.40406E+12
ورزشی,فوتسال/فوتبال,نمیخواهند تیمهای جوان لیگ برتر موفق شوند,https://www.isna.ir/news/1404063119122/نمی-خواهند-تیم-های-جوان-لیگ-برتر-موفق-شوند,"به گزارش ایسنا، تیم فوتبال پیکان در ۴ هفته ابتدایی لیگ برتر نمایشهای مطلوبی را ارائه کرده و بدون شکست و با کسب ۶ امتیاز در رده چهارم جدول ردهبندی قرار گرفته است؛ این در حالی است که در بازیهای اخیر اشتباهاتی در امر داوری علیه پیکان اتفاق افتاده که مانع از کسب نتایج بهتر شده است.
نقی نائیجی مدیرعامل باشگاه پیکان در واکنش به این اشتباهات داوری بیان کرد: غبطه میخوریم که فوتبال روان و زیبایی که تیم جوان پیکان در هفتههای اخیر ارائه کرده، با اشتباهات واضح داوری با برد تیم همراه نشده است. متاسفانه در ۴ هفته ابتدایی لیگ برتر اتفاقات داوری کاملا علیه ما بوده و دست کم دو پیروزی ما به این خاطر با تساوی عوض شده است.
مدیرعامل باشگاه پیکان ادامه داد: بعد از آن که در دو بازی ابتدایی با دو کارت زرد بیمورد سعید دقیقی را محروم کردند و تیم جوان ما از وجود سرمربی خود در بازی سوم بیبهره ماند، مقابل شمسآذر و استقلال با اشتباهاتی که به گواه اکثر کارشناسان داوری در نتیجه بازی تاثیرگذار بوده، از کسب پیروزی محروم شد. ما بعد از بازی با شمسآذر هم به طور رسمی با فدراسیون فوتبال مکاتبه کردیم و خواهان بررسی اشتباهات و جلوگیری از تکرار آن مقابل استقلال شدیم، اما متاسفانه نه تنها ترتیب اثری داده نشد که همه شاهد بودند در بازی اخیر چگونه با تصمیمات غیرقابل باور حق تیم پیکان داده نشد.
نائیجی با انتقاد از مسئولان فدراسیون فوتبال عنوان کرد: آنچه من امروز مشاهده میکنم، این است که ظاهرا برخی افراد در بدنه فوتبال چندان تمایلی ندارند باشگاههایی مثل پیکان که شاید طرفدار کمتری دارند، سری میان سرها در بیاورند. ما با درایت کادر فنی و کادر اجرایی، تیمی با بضاعت محدود را با حضور پرتعداد بازیکنان جوان و چند بازیکن باتجربه جمع کردیم؛ تیمی که با گذشت چند ساعت از مسابقه با استقلال از نظر عملکرد فنی مورد تمجید کارشناسان و هواداران فوتبال قرار گرفته است، اما انگار برخی افراد از این اتفاق خوب برای فوتبال ایران خوشحال نیستند.
مدیرعامل باشگاه پیکان همچنین گفت: بنده همواره از حقوق داوران دفاع کردم و نظر همیشگیام این بوده که این قشر مظلومترین و زحمتکش ترین در فوتبال هستند؛ شکی ندارم اگر اشتباهی رخ میدهد سهوی است، اما دوست دارم که این عزیزان و مقامات فدراسیون فوتبال همه تیمها را با یک چشم نگاه کنند تا عدالت کامل برقرار شود. خواهشم از داوران عزیز این است که با همان دقتی که برای تیمهای مدعی قضاوت میکنند، پیکان و سایر تیمهایی که با هزینهای محدود به فوتبال ایران خدمت میکنند را ببینند. اینکه در چند مسابقه متوالی به گواه کارشناسان پیکان از قضاوت لطمه ببیند و هیچکدام از مسئولان محترم کمیته داوران این اشتباهات را نپذیرند، قابل قبول نیست و کمکی هم به فوتبال نمیکند.
نائیجی در پایان افزود: باشگاه پیکان فقط یک تیم فوتبال ۵۰ نفره نیست؛ این باشگاه ریشهدار، یک خانواده چند ده هزار نفری است و چشم همه کارمندان زحمتکش گروه صنعتی ایرانخودرو، پرسنل عزیز باشگاه ، خانواده اعضای تیم و بسیاری از افرادی که به واسطه عملکرد خوب در هفته های گذشته به جمع طرفداران ما پیوستهاند، به موفقیت تیم فوتبال پیکان است. ادامه اشتباهات داوری علیه پیکان، جز ایجاد حس دلسردی سودی برای ما ندارند و خواهشم این مسئولان فدراسیون فوتبال و کمیته داوران این است که با بررسی همه صحنههای مشکوک، نظر خود را در این اعلام کنند و ترتیب اثر بدهند.
انتهای پیام",۳۱ شهریور ۱۴۰۴ / ۱۶:۰۳,مدیرعامل پیکان در اعتراض به عملکرد داوران در هفتههای اخیر گفت: ظاهرا برخی افراد در بدنه فوتبال چندان تمایلی ندارند باشگاههایی مثل پیکان که شاید طرفدار کمتری دارند، سری میان سرها در بیاورند. در ۴ هفته ابتدایی لیگ برتر اتفاقات داوری کاملا علیه ما بوده و دست کم دو پیروزی ما به این خاطر با تساوی عوض شده است.,1.40406E+12
ورزشی,فوتسال/فوتبال,آقاسی خداحافظی خود را پس گرفت: جبران میکنم,https://www.isna.ir/news/1404063119106/آقاسی-خداحافظی-خود-را-پس-گرفت-جبران-می-کنم,"به گزارش ایسنا، شب گذشته استقلال برابر پیکان با تساوی ۲ بر ۲ متوقف شد و عارف آقاسی در این بازی اشتباه مرگباری داشت که مقدمه این تساوی برابر تیم ۱۰ نفره پیکان را فراهم کرد.
او پس از بازی اعلام کرد که وقتش رسیده تا کنار بکشد و فرصت را به دیگر بازیکنان بدهد ، اما امروز مشخص شد صحبتهای او بیشتر برای فرار از فشار بوده و امروز پس از جلسه با مدیران تیم صحبتهای خود را تغییر داد.
ببینید: خداحافظی آقاسی از استقلال: وقتش است کنار بکشم!
عارف آقاسی امروز پس از جلسه کمیته انضباطی باشگاه استقلال گفت: باشگاهمان است کجا برویم؟ تمرین دارم و باید بروم. مشکلی نبود و انشاءالله که بتوانم جبران کنم.
باید دید با توجه به صحبتهای دیروز مربی استقلال که گفته بود اعتماد ما به آقاسی سلب شده، در نهایت چه سرنوشتی متوجه این مدافع خواهد شد.
بیشتر بخوانید: فرار از فشار یا تصمیم احساسی/ آقاسی از قراردادش میگذرد؟ حمله مربی استقلال به عارف آقاسی: دیگر به او اعتماد نداریم!
انتهای پیام",۳۱ شهریور ۱۴۰۴ / ۱۵:۴۶,عارف آقاسی، مدافع استقلال که شب گذشته پس از تساوی برابر پیکان از جمع آبیپوشان خداحافظی کرده بود، برای جبران اشتباهات خود ابراز امیدواری کرد.,1.40406E+12
ورزشی,فوتسال/فوتبال,واکنش شمسایی به پیروزی ۱۰ گله برابر امارات,https://www.isna.ir/news/1404063119061/واکنش-شمسایی-به-پیروزی-۱۰-گله-برابر-امارات,"به گزارش ایسنا، تیم ملی فوتسال ایران امروز (دوشنبه) در چارچوب دومین دیدار از مقدماتی جام ملتهای آسیا با ۱۰ گل امارات را شکست داد. وحید شمسایی پس از این دیدار گفت: ما یک تیم جوان شده هستیم برای همین مدام در این بازی دست به تغییر تاکتیک و بازیکن میزدیم تا جوانترها بتوانند فرصت بیشتری برای نمایش کیفیتشان پیدا کنند. از نتیجه و کیفیت بازی راضی هستم و به بازی با مالزی فکر میکنم.
او گفت: قطعاً مقابل مالزی هم با تمام وجود بازی میکنیم. این یک رقابت رسمی است و ما حق لغزش نداریم. میدانیم مالزی در این دیدار حمایت تماشاگرانش را خواهد داشت اما با احترام تمام به میزبان مسابقات، رویکرد ما بازی با تمام قدرت است. 
سرمربی تیم ملی فوتسال با تاکید مجدد بر عدم هماهنگ بودن توپ و زمین بازی گفت: من حرف نشست قبلی را تکرار میکنم، این توپ با این زمین هماهنگ نیست و به قول فوتسالیها مدام پله میشود. این موضوع کار را برای بازیکن موقع لمس توپ مشکل میکند، امیدوارم در مرحله نهایی جام ملتها در اندونزی ما با این شرایط مواجه نشویم.
تیم ملی فوتسال ایران که با این دو پیروزی صعود خود را به مرحله نهایی جام ملتهای آسیا ۲۰۲۶ اندونزی نهایی کرده است روز چهارشنبه در سومین دیدار به مصاف مالزی میزبان میرود.
انتهای پیام",۳۱ شهریور ۱۴۰۴ / ۱۴:۵۱,سرمربی تیم ملی ایران در نشست پس از بازی مقابل امارات گفت ما محکوم به بهترین بودن هستیم چون ایرانیم و باید از اعتبار فوتسال کشورمان در قاره کهن دفاع کنیم.,1.40406E+12
ورزشی,فوتسال/فوتبال,حمایت از مسعود شجاعی با تمام توان ادامه دارد/ امیدوارم هاشمینسب در استعفایش تجدیدنظر کند,https://www.isna.ir/news/1404063119059/حمایت-از-مسعود-شجاعی-با-تمام-توان-ادامه-دارد-امیدوارم-هاشمی-نسب,"ناصر گودرزی امروز ۳۱ شهریور در جمع خبرنگاران، اظهار کرد: اعتقاد داریم تیم فوتبال صنعتنفت خیلی زود روی روند پیروزی قرار خواهد گرفت و به مدعی جدی صعود تبدیل میشود، این تیم کیفیت بالایی دارد.
وی افزود: تیم نسبت به فصل گذشته تغییرات گستردهای داشته و برای رسیدن به هماهنگی نیازمند زمان است، تیم روند رو به رشدی را آغاز کرده و هواداران کمی صبر را پیشه کنند و دست از حمایت نکشند تا در ۳۰ هفته باقی مانده به نتایج دلخواه دست یابیم.
مدیرعامل موسسه فرهنگی ورزشی صنعتنفت آبادان با اعلام حمایت قاطعانه هیات مدیره از مسعود شجاعی گفت: شجاعی بعنوان اسطوره فوتبال کشور و دارای روزمه قوی در فوتبال کشور محسوب میشود و هیات مدیره موسسه از وی و کادر کاملا بومی تیم حمایت همه جانبه دارد.
گودرزی بیان کرد: تمامی امکانات مورد نیاز در اختیار کادر و تیم قرار گرفته و خیلی امیدوار به کسب نتیجه هستیم، برخیها خیلی زود انتقاد را آغاز کردند و برخی نیز شروع به تخریب کردند که به اعتقاد ما تخریب زرگان فوتبال اقدام شایستهای نیست هر چند پذیرای انتقادات سازنده هستیم.
وی ادامه داد: هواداران حق دارند نگران آینده تیم صنعتنفت باشند ولی اکنون ابتدای فصل است و ما با نساجی و سایپا ۲ تیم مدعی جدی صعود به تساوی دست یافتیم، ما به این تیم و کادر فنی اعتقاد داریم، کادر فنی تلاش خود را خواهد کرد تا تیم راهی لیگ برتر شود.
مدیرعامل موسسه فرهنگی ورزشی صنعتنفت آبادان گفت: شرایط تیم بهتر خواهد شد زیرا تیم توانمندی داریم و باید در آبادان به اتحاد و همدلی رسید تا بازیکنان با انگیزه بیشتری در مسابقات حضور و به نتایج مطلوب دست یابد.
وی در خصوص استعفای مهدی هاشمینسب از کادر فنی تیم صنعتنفت بیان کرد: هاشمینسب از بزرگان فوتبال مملکت است و در تیمهای زیادی مربیگری کرده و امیدواریم در تصمیم خود تجدید نظر کند و امیداریم از تصمیم خود سر باز زند و تجربیاتش را در اختیار تیم قرار دهد.
گودرزی از صنعتنفت بعنوان یکی از شانسهای صعود به لیگ برتر یاد کرد و ادامه داد: به این تیم امید زیادی داریم و تمام تلاش ما برای صعود به لیگ برتر است، ۱۸ تیم در لیگ حضور دارند و هیچ تیمی دست و پا بسته نیست، برای صعود به لیگ برتر نیاز به حمایت همه جانبه داریم و این حمایت باید از سوی هواداران و مسئولان شهری صورت گیرد.
گودرزی در خصوص برگزاری مسابقات تیم استقلال خوزستان در ورزشگاه تختی آبادان گفت: مجموعه شهر آبادان بخصوص پالایشگاه و شورای تامین با برگزاری مسابقات این تیم در آبادان موافق نبودند ولی تصمیم را مدیران ارشد استان گرفتند و امیدواریم تا نیم فصل ورزشگاه غدیر اهواز آماده برگزاری مسابقات خانگی استقلال خوزستان شود.
انتهای پیام",۳۱ شهریور ۱۴۰۴ / ۱۴:۴۹,ایسنا/خوزستان مدیرعامل موسسه فرهنگی ورزشی صنعتنفت آبادان گفت: مسعود شجاعی به عنوتن یکی از بزرگان فوتبال کشور به شمار میرود و هیات مدیره باشگاه از این مربی و کادر بومی با قاطعیت حمایت میکند.,1.40406E+12
